293.5984681428929, 2.035819035572378
310.2315599006622, 2.0643640896854087
289.9902094586601, 2.2059634391417315
299.9891216207335, 2.2228121897051825
309.9891216207335, 2.240054631607503
319.98640202591685, 2.259831439061302
329.9912972965868, 2.273365042035832
342.93879415885425, 2.271344959643944
355.16287879989716, 2.2789689118713117
368.1065682294213, 2.303407233421856
408.3316011025237, 2.412891797277549
424.2325779356552, 2.4503945034376624
384.1077258702817, 2.2634920436370614
403.6953854368417, 2.3101475755222065
423.2748862189519, 2.387647839147041
443.58813368258967, 2.5150583808447147
442.5367881857175, 2.4539728622666708
459.16607251074345, 2.566530968986399
460.32738935668436, 2.500579415080324
477.68878860634817, 2.633006581732534
478.11309525698124, 2.568511214911565
494.75053836645725, 2.6195569246944217
494.41988549599284, 2.707798195730219
511.0518894158355, 2.7683444587899118
511.48381093195525, 2.682827731632111
528.1103756621646, 2.7843900240080233
524.0995670858317, 2.8323438391994467
537.7889694140769, 2.874576735579777
550, 2.8986654534697402
560, 2.9362057595086153
570, 2.979861197206348
580, 3.0039891090652686
590, 3.0329849652097858
607.370101953077, 3.0999756652910095
620.3181427343079, 3.172254923873579
627.3728215478936, 3.1659914791875856
646.9642885471969, 3.2099985358546332
637.0470639480992, 3.257673169067178
661.0665752278454, 3.2779624709847996
657.0454321912093, 3.3647178796351844
679.5903791613767, 3.362201086372385
677.7813545485902, 3.465819230869086
698.8555446419222, 3.437893654565331
697.0432565153559, 3.5474177546378582
718.8539128850323, 3.534187064274158
712.6190196676565, 3.6258650393198684
741.0714704985164, 3.593223749224209
734.0941278961978, 3.7191360527506916
749.9891216207333, 3.7787029146453404
762.9583752415342, 3.6994330106679434
783.2759740568797, 3.768620080532128
768.9388639617868, 3.8402436445203927
784.8273306587624, 3.915729942661552
807.380436413381, 3.868293375802013
801.1439114391136, 3.9779608551269736
818.5199965007879, 4.037897486320139
830.0103344603032, 3.967235908655431
835.5659726109601, 4.104997674130179
852.2202772082999, 4.049921691731431
852.6201075055824, 4.1391302698490815
869.2602702098756, 4.1845461847838
875.5828340988232, 4.132958870161193
884.8349455242491, 4.260472656505609
900.0070709465231, 4.235317204437642
917.380436413381, 4.299339026293339
917.7818984675534, 4.386127863138848
934.4187976580665, 4.45621329524209
940.7468007366476, 4.34596045176621
949.9923851345134, 4.505672307932201
962.2224528841531, 4.402508855583585
968.5118377163379, 4.5773163295438914
982.9649022690942, 4.427488426267489
1001.8057610990073, 4.493715333088267
985.9842961529959, 4.6273015177915315
1026.2251026760375, 4.594563351821152
1019.2531992633524, 4.715659878073415
1033.6758043541622, 4.742994654196131
1046.6401627042933, 4.702015887335202
1048.5172769059711, 4.799661655506572
1064.4182537391034, 4.854823434573088
1066.3176686182778, 4.778672959725062
1080.7348345194544, 4.9179447465248725
1084.1039184375377, 4.880246283863496
1097.78298630548, 4.986891247255347
1101.8945196085044, 4.945028751404134
1115.5746753143735, 5.046704530166864
1130, 5.103475473001216
1140, 5.127142042095334
1150, 5.17924450042546
1160, 5.223875154882759
1170, 5.2596814605671565
1180, 5.296441877517402
1190, 5.325605160608022
1200, 5.365388112151585
1208.5210843387144, 5.401742922670688
362.08513147654514, 2.1986165421167785
335.5435178230913, 2.128639101155782
900.1857936525568, 4.324544207240378
999.7028389397025, 4.681908031462086
393.77493811788634, 2.3681356860245906
379.76684913637, 2.331305573220331
